Ticket_final,Fecha aviso incidencia_final,Categoria de incidencia_final,Tipo Incidencia_final,Tipo de producto_final,Descripcion_final,Operador_final,Distrito_final,Cantidad de clientes afectados_final,Clientes afectados_final,Criticidad Incidencia_final,Tipo de trabajo_final,Reportado Por_final,tipo_cliente_final,Operador_orig_final,Reportado Por_orig_final,outlier_Cantidad de clientes afectados_final,missing_Cantidad de clientes afectados_final,miss_tipo_producto,miss_operador_orig,miss_cantidad_clientes,miss_tipo_cliente
TCK_C406B1AB32,4/21/2023 12:00 AM,Corte de servicio,PEXT,FTTH,CORTE DE SERVICIO VERTICAL GRAU15,<CLIENT_02>,DIST_001,2.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,0,0,0,0
TCK_3E3040444E,3/03/23 0:00,Corte de servicio,PEXT,FTTH,CORTE DE SERVICIO VERTICAL PEDRO <ADDRESS>,<CLIENT_02>,DIST_001,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,0,0,1,0
TCK_1262C0481C,1/07/23 0:00,Corte de servicio,PEXT,FTTH,CORTE DE SERVICIO VERTICAL MANCO <ADDRESS>,<CLIENT_02>,DIST_010,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,0,0,1,0
TCK_38660C25D5,4/24/2023 12:00 AM,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,2.0,Sí,Crítico,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_87AF621DCE,3/20/2023 12:00 AM,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,2.0,Sí,Crítico,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_DDA2D2F2C5,8/14/2023 12:00 AM,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_3A4CBEEEB4,8/11/23 0:00,Potencia baja,PEXT,FTTH,<ADDRESS> DE LA CTO_C0162 CON ALTO NIVEL DE ATENUACION,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_3A4CBEEEB4,8/11/23 0:00,Potencia baja,PEXT,FTTH,CTO BAJA POTENCIA,<CLIENT_02>,DIST_010,2.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_C92107FB3D,7/23/2023 12:00 AM,Vandalismo de elemento,PEXT,FTTH,VANDALISMO CTO_C0039 DIV4 CL01,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_3FA506F7B4,8/09/23 0:00,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,2.0,Sí,Crítico,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_DC933D6A47,8/03/23 0:00,Potencia baja,PEXT,FTTH,CTO BAJA POTENCIA,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_4760230140,8/02/23 0:00,Potencia baja,PEXT,FTTH,CTO BAJA POTENCIA,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_E0BDDB43A5,8/05/23 0:00,Reubicación de FO,PEXT,FTTH,CTO DESPRENDIDA EN POSTE,<CLIENT_02>,DIST_008,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_18238C9EF1,8/01/23 0:00,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_A64EE8E46D,7/21/2023 12:00 AM,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_0F3962849D,7/21/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTO SIN POTENCIA,<CLIENT_02>,DIST_010,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_7A668E7272,7/20/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,CAMBIO DE POSTE <THIRD_01>. AJUSTE DE ELEMENTO PASIVO. FIBRA COLGANDO,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_03>,<SUPPLIER_01>,False,1,1,0,1,0
TCK_F14B1887AC,7/19/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,CAMBIO DE POSTES <ADDRESS> POSTES. RETIRO DE EQUIPOS ELEMENTOS PASIVOS,<CLIENT_02>,DIST_008,0.0,No,Leve,Correctivo,CLIENT_05,Operador,<CLIENT_02>,<SUPPLIER_02>,False,1,1,0,1,0
TCK_777E430DC1,7/18/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTO SIN POTENCIA,<CLIENT_02>,DIST_010,2.0,Sí,Crítico,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,1,0,1,0
TCK_18378E7D88,7/18/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,CAMBIO DE POSTE <THIRD_01>. RETIRO DE EQUIPOS ELEMENTOS PASIVOS,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_02>,<SUPPLIER_01>,False,1,1,0,1,0
TCK_9196B13F2C,6/28/2023 12:00 AM,Potencia baja,PEXT,FTTH,CTO DESPRENDIDA EN POSTE,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_99DBF57D48,6/28/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,CAMBIO DE POSTE <THIRD_01>. RETIRO DE EQUIPOS ELEMENTOS PASIVOS,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_02>,<SUPPLIER_01>,False,1,1,0,1,0
TCK_3687C9FA1C,6/24/2023 12:00 AM,Reubicación de FO,PEXT,FTTH,FALLA DE ENERGIA EN EL <FACILITY_01> Y PERDIDA DE SENAL EN EL PRIMER PISO,Desconocido,DIST_004,0.0,No,Crítico,Correctivo,CLIENT_03,Operador,,<CLIENT_08>,False,1,1,1,1,1
TCK_3687C9FA1C,5/17/2023 12:00 AM,Energía,PEXT,FTTH,FALLA DE ENERGIA EN EL <FACILITY_01> Y PERDIDA DE SENAL EN EL PRIMER PISO,Desconocido,DIST_004,2.0,Sí,Crítico,Emergencia,CLIENT_03,Operador,,<CLIENT_08>,False,1,1,1,1,1
TCK_8187255AC8,7/15/2023 12:00 AM,Reubicacion de FO,PEXT,FTTH,CAMBIO DE POSTE <THIRD_01>. RETIRO DE EQUIPOS ELEMENTOS PASIVOS. MULTA A <THIRD_01>,<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_04,Operador,<CLIENT_03>,<SUPPLIER_01>,False,1,1,0,1,0
TCK_0788125CF1,5/03/23 0:00,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_ECF12EA9D6,5/03/23 0:00,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Crítico,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_55260EB385,4/17/2023 11:00 PM,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,2.0,Sí,Crítico,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_BEABCE3FBB,7/11/23 0:00,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_7FEC6D7682,7/06/23 0:00,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_7FEC6D7682,7/06/23 20:00,Robo de elemento,PEXT,FTTH,"ROBO DE CTOS, CORTE DE FIBRA AL RAS DE LA CTO",<CLIENT_03>,DIST_009,2.0,Sí,Crítico,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,1,0,1,0
TCK_623AE49AFA,2/03/24 10:00,Sin potencia,PEXT,FTTH,DIST_009- CTO SIN POTENCIA CTO_C0042 <ADDRESS> -- CLUSTER_L0003 CTO_C0019 <ADDRESS> -- CLUSTER_L0003 CTO_C0030 <ADDRESS> -- CLUSTER_L0003,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_0F0E6E1F0A,2/07/24 13:00,Sin potencia,PEXT,FTTH,"CTO_C0017 DIVICAU_D0038 CLUSTER_L0003, <CLIENT_12> REPORTO CTO SIN POTENCIA POR CLIENTE SIN SERVICIO, SE REVISO SENAL UN CLIENTE ESTA SIN SERVICIO, SE DETECTO EN CAMPO QUE CTO ESTA CON POTENCIA ELEVADA.",<CLIENT_03>,DIST_009,1.0,Sí,Leve,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,0,0,0,0
TCK_999AEE4F53,2/14/2024 1:00 PM,Otros,PEXT,FTTH,"SE ESTA IMPLEMENTANDO UNA VERTICAL EN <ADDRESS>, DIST_010 Y SE A TOMADO LOS HILOS DE LA MC. AL MOMENTO DE REALIZAR PRUEBAS AL OP2, SE REVISO QUE TIENE UNA CAIDA A 330M DE LA MC.",<CLIENT_INTERNAL>,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_CC166FF375,2/13/2024 1:00 PM,Canalizado y cámaras,PEXT,FTTH,TUBERIA DE AGUA INUNDO PARRILLA TELECOMUNICACIONES. ADMINISTRADOR INDICA QUE LA SALIDA DE AGUA PROVIENE DE LA ACOMETIDA DE TELECOMUNICACIONES,<CLIENT_02>,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<CLIENT_02>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_7E90F5C61F,11/14/2023 1:00 PM,Otros,PEXT,FTTH,CRUCE DE HILOS EN CAJA TERMINAL OPTICA,<CLIENT_02>,DIST_008,0.0,No,Leve,Correctivo,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_038CD94101,11/13/2023 9:53 AM,Otros,PINT,FTTH,MANTENIMIENTO PREVENTIVO EN EL NODO DE <CLIENT_INTERNAL> EN  <FACILITY_01> .,Desconocido,DIST_004,0.0,No,Leve,Preventivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_3E10BFE334,2/20/2024 11:00 AM,Potencia alta,PEXT,FTTH,"PARA COMUNICARLES QUE EL <ADDRESS>/02/2024 UN USUARIO DEL DISTRITO DE DIST_006 CONECTADOS AL SERVICIO DE INTERNET DESDE LA CTO_C0001 DIST_006. LIM-017, PRESENTABA NO TENER SERVICIO Y EN ONT EMITIA LED LOS EN ROJO, LOS TECNICOS DE <CLIENT_13> ACUDIERON A RESOLVER EL PROBLEMA, PERCATANDOSE QUE EN AL CTO ANTES MENCIONADA TENIA VALORES DE POTENCIA VARIABLES. EN ALGUNOS PUERTOS -15 A -16 DBM Y EN OTROS LLEGABA A -28DBM. FAVOR DE VERIFICAR EN CTO UBICADA EL <ADDRESS>.",<CLIENT_02>,DIST_006,4.0,Sí,Leve,Emergencia,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,True,0,0,0,0,0
TCK_47EE801C77,2/21/2024 2:00 PM,Corte de servicio,PEXT,FTTH,EL <ADDRESS>/02/24 LOS USUARIOS DEL EDIFICIO DE <ADDRESS>:20 PM APROX. VERIFICAMOS Y EFECTIVAMENTE TODOS LOS ABONADOS ESTABAN CON ALERTA DE NO LLEGARLES SENAL DE POTENCIA A SUS EQUIPOS Y POR ENDE A TODO EL EDIFICIO. FAVOR DE VERIFICAR Y DE SER EL CASO REPARAR,<CLIENT_02>,DIST_008,5.0,Sí,Leve,Emergencia,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,True,0,0,0,0,0
TCK_6D23893526,7/02/24 14:00,Otros,PEXT,FTTH,TSS PARA LA CONSTRUCCION DE LA RED FIBRA TRONCAL_T6F5492076D EL <FACILITY_02>.,Desconocido,DIST_010,0.0,No,Leve,Preventivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_3865BECDB1,2/27/2024 10:00 AM,Otros,PEXT,FTTH,"SE REUBICA ELEMENTO CTO_C0239 DEL CLUSTER_L0003, A POSTE PROYECTADO DE <THIRD_01>, CAMBIO DE POSTE.",Desconocido,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,,<SUPPLIER_01>,False,1,0,1,1,0
TCK_0E112284F9,2/26/2024 9:30 AM,Corte de servicio,PEXT,FTTH,CORTE DE FIBRA A CLIENTE <CLIENT_14> - <FACILITY_07>,<CLIENT_06>,DIST_011,2.0,Sí,Leve,Emergencia,CLIENT_09,Operador,<CLIENT_06>,<CLIENT_06>,False,0,0,0,0,0
TCK_C1BD9E7609,2/24/2024 10:00 AM,Corte de servicio,PEXT,FTTH,Rotura de 1 METRO DE FIBRA POR CORTO CIRCUITO EN POSTE EN LA ZONA DE <FACILITY_07>,<CLIENT_06>,DIST_011,2.0,Sí,Leve,Emergencia,CLIENT_09,Operador,<CLIENT_06>,<CLIENT_06>,False,0,0,0,0,0
TCK_F4B897CFAF,2/26/2024 2:00 PM,Sin potencia,PEXT,FTTH,"SIN POTENCIA CTO_C0027 DIV39 T04, POR ROTURA DE FIBRA.",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_B34B69C016,2/27/2024 2:00 PM,Corte de servicio,PEXT,FTTH,"EDIFICIO <ADDRESS> SIN POTENCIA, CLIENTES AFECTADOS 10",<CLIENT_02>,DIST_006,10.0,Sí,Leve,Emergencia,Internal Customer,Operador,<CLIENT_02>,<CLIENT_INTERNAL>,True,0,0,0,0,0
TCK_90866FAC5D,2/22/2024 12:30 PM,Corte de servicio,PEXT,FTTH,"EN EL EDIFICIO <ADDRESS>, NO CUENTA CON POTENCIA. EL DIA DE <ADDRESS>/02/24 REPARARON EL SERVICIO EN LA <ADDRESS> DE LA MISMA DIRECCION.",<CLIENT_02>,DIST_008,4.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,True,0,0,0,0,0
TCK_E9501F9174,2/22/2024 1:30 PM,Reubicación de FO,PEXT,FTTH,"EN EL CLUSTER_L0003, <THIRD_01> PROYECTO SU POSTE, SE NECESITA REUBICAR FIBRA EXISTENTE DE <CLIENT_INTERNAL> PARA CUMPLIR CON LOS ESTANDARES DE CONSTRUCCION.",<SUPPLIER_01>,DIST_009,0.0,No,Leve,Correctivo,Internal Customer,Operador,<SUPPLIER_01>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_F78AEA65A9,2/20/2024 12:23 PM,Potencia baja,PEXT,FTTH,POTENCIA ELEVADA CON CTO_C0021 DIV34 DEL TRONCAL_T61ADF48B4C.,<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_A50E32C7D2,2/28/2024 12:00 PM,Otros,PEXT,FTTH,REUBICACION DE FIBRA A POSTE DE <THIRD_01> PROYECTADO,Desconocido,DIST_009,0.0,No,Leve,Correctivo,CLIENT_04,Operador,,<SUPPLIER_01>,False,1,0,1,1,1
TCK_D3EAB1AAE6,2/29/2024 4:00 PM,Otros,PEXT,FTTH,SE ASIGNA A LA CONTRATA PARA ALIMENTAR EL GRUPO ELECTROGENO EN EL <FACILITY_02>. <SPORT_TEAM> VS <SPORT_TEAM>,Desconocido,DIST_007,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_EFE716DEF2,2/17/2024 1:00 PM,Otros,PEXT,FTTH,HABILITACION DEL GRUPO ELECTROGENO PARA ENCENDER LOS EQUIPOS EN EL <FACILITY_02>. <SPORT_TEAM> VS <SPORT_TEAM>,Desconocido,DIST_010,0.0,No,Leve,Consumo de energía,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_966D5F1986,3/04/24 8:30,Otros,PEXT,FTTH,DIST_010-REUBICACION DE MC A POSTE PROYECTADO <THIRD_01>,Desconocido,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_5BEE747D8D,3/04/24 17:00,Otros,PEXT,FTTH,DIST_010-ENERGIZAR LA OLT Y FUSIONES PARA <CLIENT_12>,Desconocido,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,1
TCK_6DC9D9CA15,3/09/24 13:00,Otros,PEXT,FTTH,"SE DETECTO EN EL NODO DE DIST_010 CON TEMPERATURA ALTA, SE ASIGNO A <CONTRACTOR_03> PARA LIMPIEZA DE LOS FILTROS DEL AIRE ACONDICIONADO.",Desconocido,DIST_010,0.0,No,Leve,Preventivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_DA7244E0EB,3/11/24 17:30,Otros,PEXT,FTTH,ABASTECER EL GRUPO ELECTROGENO PARTIDO <SPORT_TEAM> VS <SPORT_TEAM>,Desconocido,<DIST_011>,0.0,No,Leve,Consumo de energía,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_BC309C5B37,3/13/2024 12:30 PM,Otros,PEXT,FTTH,"SE REQUIERE <ADDRESS> POSTES <THIRD_01> UTILIZADOS EN DIST_009, LA COORDINACION VA DE LA MANO DEL AREA DE INGENIERIA Y EL CONSTRUCTOR DE FTTH DE <CLIENT_INTERNAL>.",<SUPPLIER_01>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<SUPPLIER_01>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_94519D173C,1/23/2024 1:00 PM,Reubicación de FO,PEXT,FTTH,"REUBICACION DE CTO_C0162 <ADDRESS> Y <ADDRESS> EN <ADDRESS>, EN POSTES DE <THIRD_01> PROYECTADO.",Desconocido,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_1D91B23108,2/26/2024 11:00 AM,Canalizado y cámaras,PEXT,FTTH,REVISION DEL ESTADO DE LAS CAMARAS Y CANALIZADO EN LAS TRONCAL_T4F908336D0 08 Y 09 DE DIST_006.,Desconocido,DIST_006,0.0,No,Leve,Preventivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_9012D292C7,3/20/2024 4:00 PM,Sin potencia,PEXT,FTTH,"EDIFICIO DE <ADDRESS>. PROBLEMA: EL HILO DE LA VERTICAL NO ESTABA CONECTADO A LA OLT, YA QUE ES UN EDIFICIO ANTIGUO. SOLUCION: SE CONECTO EL HILO AL <ADDRESS> <ADDRESS> DE <ADDRESS> DE DIST_010.",<CLIENT_02>,DIST_013,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,0,0,1,0
TCK_BCF65DB42F,3/16/2024 1:00 PM,Otros,PEXT,FTTH,REUBICAR CTO_C0035 DEL <ADDRESS> CLUSTER_L0003 EN DIST_009 A POSTE PROYECTADO DE <THIRD_01>,Desconocido,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,,<CLIENT_03>,False,1,0,1,1,1
TCK_23EACE3F87,3/18/2024 11:00 AM,Otros,PEXT,FTTH,CTO_C0019 DEL <ADDRESS>; CLUSTER_L0003 SIN POTENCIA EN DIST_009.,<CLIENT_03>,DIST_009,1.0,Sí,Leve,Emergencia,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,0,0,0,0,0
TCK_28DEF5FEBF,3/19/2024 5:30 PM,Otros,PEXT,FTTH,SE SOLICITA ABASTECER EL GRUPO ELECTROGENO PARA ALIMENTAR EL GABINETE PARA CONFIGURACIONES EN EL <FACILITY_02>.,Desconocido,<DIST_011>,0.0,No,Leve,Preventivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_C67DB4F786,3/19/2024 5:30 PM,Sin potencia,PEXT,FTTH,"CTO_C0015 DEL <ADDRESS>, CLUSTER_L0003 CUENTA SIN POTENCIA, SE SUGIERE REVISAR LA ATENCION.",<CLIENT_03>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_C832CD2428,3/20/2024 1:23 PM,Otros,PEXT,FTTH,RETIRO DE FIBRA DE PILOTA EN LA TRONCAL_TECB4D91B6D EN DIST_006.,Desconocido,DIST_006,0.0,No,Leve,Correctivo,Internal Customer,Operador,,<CLIENT_INTERNAL>,False,1,0,1,1,0
TCK_E516C382E2,4/01/24 15:00,Corte de fibra,PEXT,FTTH,SE DEBE REALIZAR CORRECTIVO POR TICKET DE AVERIA 901020. LA AVERIA SE LEVANTO DE MANERA PROVISIONAL. SE DEBE TENDER NUEVA <ADDRESS> ANTI ROEDOR,<CLIENT_02>,DIST_006,0.0,No,Crítico,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,0,0,1,0
TCK_71C1BBE80A,3/21/2024 11:00 AM,Sin potencia,PINT,FTTH,SE COMUNICA QUE A <ADDRESS>:40 DEL <ADDRESS>/03/2024 REPORTARON CAIDA DE SERVICIO EN UNA ZONA DEL DISTRITO DE DIST_001 CONECTADOS AL <ADDRESS> <ADDRESS> DE LA OLT NOKIA.,<CLIENT_02>,DIST_001,2.0,Sí,Leve,Emergencia,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,0,0,0,0,0
TCK_3F4BB3C924,4/02/24 10:16,Reubicación de FO,PEXT,FTTH,"REUBICACION DE FIBRA A POSTE PROYECTADO DE <THIRD_01> CODIGO 262016, CLUSTER_L0001 DIST_009, DIVICAU_D0001.",Desconocido,DIST_009,0.0,No,Leve,Correctivo,CLIENT_04,Operador,,<SUPPLIER_01>,False,1,0,1,1,1
TCK_4AE25CEE1D,3/25/2024 3:05 PM,Otros,PEXT,FTTH,ABASTECIMIENTO DEL GRUPO ELECTROGENO PARA EL <FACILITY_02> 26/03/2024,<CLIENT_03>,DIST_007,0.0,No,Leve,Consumo de energía,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_E6CFB30342,3/27/2024 3:08 PM,Reubicación de FO,PEXT,FTTH,"SE REQUIERE REUBICAR FIBRA EXISTENTE DE REDES DE FIBRA A POSTES PROYECTADOS POR <THIRD_01> EN EL CLUSTER_L0002, DIVICAU_D0028 POSTE 237340",<SUPPLIER_01>,DIST_009,0.0,No,Leve,Correctivo,CLIENT_04,Operador,<SUPPLIER_01>,<SUPPLIER_01>,False,1,0,0,1,0
TCK_6B3530B842,3/29/2024 10:00 PM,Sin potencia,PEXT,FTTH,ESTIMADOS <CLIENT_INTERNAL>. POR EL PRESENTE LOS SALUDO Y A LA VEZ SOLICITO ACTIVAR LAS CTO NÂ° 07- 08/13-09 <PROJECT_01>.COMO PUNTO DE UBICACION ES <ADDRESS>.,<CLIENT_02>,DIST_006,0.0,No,Leve,Correctivo,CLIENT_02,Operador,<CLIENT_02>,<CLIENT_02>,False,1,0,0,1,0
TCK_0162D703DD,4/01/24 8:30,Otros,PEXT,FTTH,REUBICACION DE POSTE PROPIO EN DIST_006 TRONCAL_TECB4D91B6D <ADDRESS>.,<CLIENT_INTERNAL>,DIST_006,0.0,No,Leve,Correctivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_0923660875,4/02/24 6:11,Otros,PEXT,FTTH,"ABASTECER EL GRUPO ELECTROGENO PARA ENCENDER LOS EQUIPOS, PARA EL PARTIDO DE <SPORT_TEAM> VS  <SPORT_TEAM>",<CLIENT_03>,DIST_007,0.0,No,Leve,Consumo de energía,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_46EEB9E86D,4/02/24 6:22,Reubicación de FO,PEXT,FTTH,LIBERAR FIBRA DE <CLIENT_INTERNAL> AMARRADA PARA DESTENSAR LA TENSION DE POSTE DE <THIRD_01> INCLINADO ESTO ES EN DIST_010 CLUSTER_L0002 CTO_C0164.,Desconocido,DIST_010,0.0,No,Leve,Correctivo,CLIENT_04,Operador,,<SUPPLIER_01>,False,1,0,1,1,1
TCK_26E95B8AD7,4/03/24 10:00,Otros,PEXT,FTTH,"ABASTECER Y ENCENDER EL GRUPO ELECTROGENO PARA ENERGIZAR LOS EQUIPOS, EN EL <FACILITY_02>.",<CLIENT_03>,DIST_007,0.0,No,Leve,Consumo de energía,CLIENT_08,Operador,<CLIENT_03>,<CLIENT_03>,False,1,0,0,1,0
TCK_9BAE60E753,4/03/24 14:00,Sin potencia,PEXT,FTTH,INVERSION DE LOS <ADDRESS> Y 46 DE TRONCAL_T61ADF48B4C DIST_010 DE <ADDRESS>,<CLIENT_INTERNAL>,DIST_010,0.0,No,Leve,Correctivo,Internal Customer,Interno,<CLIENT_INTERNAL>,<CLIENT_INTERNAL>,False,1,0,0,1,0
TCK_D1FAF33490,4/05/24 12:00,Otros,PEXT,FTTH,ABASTECER EL GRUPO ELECTROGENO PARA EL <FACILITY_02> : PARTIDO CONTRA <SPORT_TEAM>,<CLIENT_03>,DIST_007,0.0,No,Leve,Consumo de energía,Internal Customer,Operador,<CLIENT_03>,<CLIENT_INTERNAL>,False,1,0,0,1,0
